match_id,isResult,h,a,goals,home_xg,datetime,forecast,season,source
11725,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '0'}","{'h': '2.30068', 'a': '0.197082'}",2019-10-19 15:00:00,"{'w': '0.8936', 'd': '0.0932', 'l': '0.0132'}",2019-20,understat_league
11728,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '2', 'a': '1'}","{'h': '0.8291', 'a': '1.79569'}",2019-10-19 15:00:00,"{'w': '0.1307', 'd': '0.2209', 'l': '0.6484'}",2019-20,understat_league
11731,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '1', 'a': '1'}","{'h': '0.891617', 'a': '0.846851'}",2019-10-19 15:00:00,"{'w': '0.3498', 'd': '0.3494', 'l': '0.3008'}",2019-20,understat_league
11732,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '1'}","{'h': '0.887495', 'a': '1.37695'}",2019-10-19 15:00:00,"{'w': '0.2018', 'd': '0.3345', 'l': '0.4637'}",2019-20,understat_league
11726,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '2'}","{'h': '0.616864', 'a': '4.02104'}",2019-10-19 17:30:00,"{'w': '0.007', 'd': '0.0293', 'l': '0.9637'}",2019-20,understat_league
11729,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '1'}","{'h': '0.791862', 'a': '1.03212'}",2019-10-20 16:30:00,"{'w': '0.2391', 'd': '0.3812', 'l': '0.3797'}",2019-20,understat_league
11730,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '0'}","{'h': '0.895722', 'a': '0.949735'}",2019-10-21 20:00:00,"{'w': '0.2926', 'd': '0.3964', 'l': '0.311'}",2019-20,understat_league
11740,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '0', 'a': '9'}","{'h': '0.457334', 'a': '4.38046'}",2019-10-25 20:00:00,"{'w': '0.0032', 'd': '0.0132', 'l': '0.9836'}",2019-20,understat_league
11737,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '3', 'a': '0'}","{'h': '3.19004', 'a': '0.980145'}",2019-10-26 12:30:00,"{'w': '0.8517', 'd': '0.1', 'l': '0.0483'}",2019-20,understat_league
11734,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '2'}","{'h': '1.15279', 'a': '1.04723'}",2019-10-26 15:00:00,"{'w': '0.3737', 'd': '0.3492', 'l': '0.2771'}",2019-20,understat_league
11741,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '0', 'a': '0'}","{'h': '0.674903', 'a': '0.899526'}",2019-10-26 15:00:00,"{'w': '0.2583', 'd': '0.3633', 'l': '0.3784'}",2019-20,understat_league
11742,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '1'}","{'h': '2.33891', 'a': '1.16171'}",2019-10-26 15:00:00,"{'w': '0.7017', 'd': '0.1979', 'l': '0.1004'}",2019-20,understat_league
11735,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '4'}","{'h': '2.23494', 'a': '0.988321'}",2019-10-26 17:30:00,"{'w': '0.7194', 'd': '0.1734', 'l': '0.1072'}",2019-20,understat_league
11738,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '0.603104', 'a': '1.93255'}",2019-10-27 14:00:00,"{'w': '0.0764', 'd': '0.1803', 'l': '0.7433'}",2019-20,understat_league
11733,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '2'}","{'h': '1.54014', 'a': '1.77892'}",2019-10-27 16:30:00,"{'w': '0.2675', 'd': '0.2977', 'l': '0.4348'}",2019-20,understat_league
11736,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '2.18851', 'a': '1.35143'}",2019-10-27 16:30:00,"{'w': '0.5907', 'd': '0.2368', 'l': '0.1725'}",2019-20,understat_league
11739,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '3'}","{'h': '0.8924', 'a': '4.51232'}",2019-10-27 16:30:00,"{'w': '0.0079', 'd': '0.0224', 'l': '0.9697'}",2019-20,understat_league
11745,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '0'}","{'h': '1.86862', 'a': '0.641129'}",2019-11-02 12:30:00,"{'w': '0.7315', 'd': '0.1875', 'l': '0.081'}",2019-20,understat_league
11743,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '1.02552', 'a': '1.5103'}",2019-11-02 15:00:00,"{'w': '0.2334', 'd': '0.281', 'l': '0.4856'}",2019-20,understat_league
11744,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '2'}","{'h': '0.741615', 'a': '2.38824'}",2019-11-02 15:00:00,"{'w': '0.0731', 'd': '0.1563', 'l': '0.7706'}",2019-20,understat_league
11746,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '2', 'a': '0'}","{'h': '2.65496', 'a': '0.455082'}",2019-11-02 15:00:00,"{'w': '0.8783', 'd': '0.094', 'l': '0.0277'}",2019-20,understat_league
11749,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '2', 'a': '1'}","{'h': '3.36132', 'a': '0.893889'}",2019-11-02 15:00:00,"{'w': '0.9119', 'd': '0.074', 'l': '0.0141'}",2019-20,understat_league
11750,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '3', 'a': '0'}","{'h': '2.58392', 'a': '0.716613'}",2019-11-02 15:00:00,"{'w': '0.83', 'd': '0.1251', 'l': '0.0449'}",2019-20,understat_league
11752,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '3'}","{'h': '1.53597', 'a': '1.93192'}",2019-11-02 15:00:00,"{'w': '0.271', 'd': '0.258', 'l': '0.471'}",2019-20,understat_league
11751,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '1.4744', 'a': '2.18313'}",2019-11-02 17:30:00,"{'w': '0.2033', 'd': '0.2538', 'l': '0.5429'}",2019-20,understat_league
11747,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '0', 'a': '2'}","{'h': '0.44291', 'a': '0.981167'}",2019-11-03 14:00:00,"{'w': '0.155', 'd': '0.3517', 'l': '0.4933'}",2019-20,understat_league
11748,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '1'}","{'h': '1.15532', 'a': '0.243393'}",2019-11-03 16:30:00,"{'w': '0.6632', 'd': '0.2752', 'l': '0.0616'}",2019-20,understat_league
11757,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '0', 'a': '2'}","{'h': '0.62104', 'a': '1.36017'}",2019-11-08 20:00:00,"{'w': '0.1585', 'd': '0.28', 'l': '0.5615'}",2019-20,understat_league
11754,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '0'}","{'h': '3.28903', 'a': '0.479488'}",2019-11-09 12:30:00,"{'w': '0.9423', 'd': '0.0481', 'l': '0.0096'}",2019-20,understat_league
11753,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '3', 'a': '0'}","{'h': '2.4158', 'a': '0.474281'}",2019-11-09 15:00:00,"{'w': '0.8586', 'd': '0.1051', 'l': '0.0363'}",2019-20,understat_league
11756,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '1'}","{'h': '2.3306', 'a': '1.9213'}",2019-11-09 15:00:00,"{'w': '0.4754', 'd': '0.2446', 'l': '0.28'}",2019-20,understat_league
11758,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '0.742281', 'a': '2.08883'}",2019-11-09 15:00:00,"{'w': '0.0761', 'd': '0.2071', 'l': '0.7168'}",2019-20,understat_league
11759,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '1'}","{'h': '1.5104', 'a': '0.923443'}",2019-11-09 15:00:00,"{'w': '0.5262', 'd': '0.2654', 'l': '0.2084'}",2019-20,understat_league
11762,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '0'}","{'h': '1.37055', 'a': '0.961339'}",2019-11-09 17:30:00,"{'w': '0.4439', 'd': '0.3099', 'l': '0.2462'}",2019-20,understat_league
11760,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '1'}","{'h': '2.09891', 'a': '0.473225'}",2019-11-10 14:00:00,"{'w': '0.7939', 'd': '0.1511', 'l': '0.055'}",2019-20,understat_league
11761,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '3', 'a': '1'}","{'h': '3.65299', 'a': '1.1342'}",2019-11-10 14:00:00,"{'w': '0.8833', 'd': '0.0828', 'l': '0.0339'}",2019-20,understat_league
11755,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '3', 'a': '1'}","{'h': '1.3319', 'a': '1.48104'}",2019-11-10 16:30:00,"{'w': '0.3127', 'd': '0.2881', 'l': '0.3992'}",2019-20,understat_league
11772,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '3'}","{'h': '0.661449', 'a': '2.20681'}",2019-11-23 12:30:00,"{'w': '0.0614', 'd': '0.1533', 'l': '0.7853'}",2019-20,understat_league
11763,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '2', 'a': '2'}","{'h': '1.60823', 'a': '2.60312'}",2019-11-23 15:00:00,"{'w': '0.1668', 'd': '0.2108', 'l': '0.6224'}",2019-20,understat_league
11765,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '0.849789', 'a': '1.2765'}",2019-11-23 15:00:00,"{'w': '0.2059', 'd': '0.3272', 'l': '0.4669'}",2019-20,understat_league
11766,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '0', 'a': '2'}","{'h': '0.784706', 'a': '3.50917'}",2019-11-23 15:00:00,"{'w': '0.017', 'd': '0.0549', 'l': '0.9281'}",2019-20,understat_league
11767,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '2'}","{'h': '1.02306', 'a': '1.64291'}",2019-11-23 15:00:00,"{'w': '0.1967', 'd': '0.2659', 'l': '0.5374'}",2019-20,understat_league
11768,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '0', 'a': '2'}","{'h': '0.812693', 'a': '1.80849'}",2019-11-23 15:00:00,"{'w': '0.1424', 'd': '0.2108', 'l': '0.6468'}",2019-20,understat_league
11771,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '0', 'a': '3'}","{'h': '0.902384', 'a': '2.66281'}",2019-11-23 15:00:00,"{'w': '0.0541', 'd': '0.1127', 'l': '0.8332'}",2019-20,understat_league
11769,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '1.23596', 'a': '0.820474'}",2019-11-23 17:30:00,"{'w': '0.4647', 'd': '0.3041', 'l': '0.2312'}",2019-20,understat_league
11770,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '3', 'a': '3'}","{'h': '1.56025', 'a': '1.33065'}",2019-11-24 16:30:00,"{'w': '0.4198', 'd': '0.3029', 'l': '0.2773'}",2019-20,understat_league
11764,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '0'}","{'h': '2.6985', 'a': '0.69784'}",2019-11-25 20:00:00,"{'w': '0.8515', 'd': '0.1083', 'l': '0.0402'}",2019-20,understat_league
11777,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '2'}","{'h': '0.208252', 'a': '2.44389'}",2019-11-30 12:30:00,"{'w': '0.0129', 'd': '0.0872', 'l': '0.8999'}",2019-20,understat_league
11773,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '2'}","{'h': '1.8509', 'a': '0.936732'}",2019-11-30 15:00:00,"{'w': '0.617', 'd': '0.2446', 'l': '0.1384'}",2019-20,understat_league
11774,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '1'}","{'h': '2.73185', 'a': '1.12034'}",2019-11-30 15:00:00,"{'w': '0.7651', 'd': '0.1557', 'l': '0.0792'}",2019-20,understat_league
11776,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '1'}","{'h': '1.36832', 'a': '0.867601'}",2019-11-30 15:00:00,"{'w': '0.5044', 'd': '0.2797', 'l': '0.2159'}",2019-20,understat_league
11779,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '3', 'a': '2'}","{'h': '2.93189', 'a': '1.02949'}",2019-11-30 15:00:00,"{'w': '0.8068', 'd': '0.1241', 'l': '0.0691'}",2019-20,understat_league
11778,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '2', 'a': '1'}","{'h': '1.9671', 'a': '0.504005'}",2019-11-30 17:30:00,"{'w': '0.826', 'd': '0.1455', 'l': '0.0285'}",2019-20,understat_league
11780,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '1'}","{'h': '1.27422', 'a': '1.47296'}",2019-12-01 14:00:00,"{'w': '0.3147', 'd': '0.2737', 'l': '0.4116'}",2019-20,understat_league
11781,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '2'}","{'h': '0.810596', 'a': '1.96157'}",2019-12-01 14:00:00,"{'w': '0.1015', 'd': '0.191', 'l': '0.7075'}",2019-20,understat_league
11775,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '1'}","{'h': '2.24348', 'a': '1.24986'}",2019-12-01 16:30:00,"{'w': '0.6223', 'd': '0.2153', 'l': '0.1624'}",2019-20,understat_league
11782,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '2'}","{'h': '1.84804', 'a': '1.29701'}",2019-12-01 16:30:00,"{'w': '0.5014', 'd': '0.2793', 'l': '0.2193'}",2019-20,understat_league
11791,True,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '0'}","{'h': '0.383763', 'a': '0.342799'}",2019-12-03 19:30:00,"{'w': '0.2392', 'd': '0.5482', 'l': '0.2126'}",2019-20,understat_league
11784,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '4'}","{'h': '0.486548', 'a': '2.56057'}",2019-12-03 20:15:00,"{'w': '0.025', 'd': '0.0891', 'l': '0.8859'}",2019-20,understat_league
11785,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '2', 'a': '0'}","{'h': '2.28735', 'a': '0.199733'}",2019-12-04 19:30:00,"{'w': '0.9199', 'd': '0.0706', 'l': '0.0095'}",2019-20,understat_league
11787,True,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '0'}","{'h': '1.82237', 'a': '0.501977'}",2019-12-04 19:30:00,"{'w': '0.735', 'd': '0.1951', 'l': '0.0699'}",2019-20,understat_league
11788,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '1.47683', 'a': '0.542315'}",2019-12-04 19:30:00,"{'w': '0.6568', 'd': '0.2512', 'l': '0.092'}",2019-20,understat_league
11789,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '1'}","{'h': '1.9774', 'a': '0.86086'}",2019-12-04 19:30:00,"{'w': '0.6494', 'd': '0.2192', 'l': '0.1314'}",2019-20,understat_league
11790,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '2', 'a': '1'}","{'h': '2.00232', 'a': '0.896647'}",2019-12-04 19:30:00,"{'w': '0.6864', 'd': '0.2089', 'l': '0.1047'}",2019-20,understat_league
11792,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '5', 'a': '2'}","{'h': '2.41397', 'a': '1.76453'}",2019-12-04 20:15:00,"{'w': '0.5327', 'd': '0.2329', 'l': '0.2344'}",2019-20,understat_league
11786,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '0', 'a': '2'}","{'h': '1.09175', 'a': '0.533775'}",2019-12-05 19:30:00,"{'w': '0.5039', 'd': '0.3343', 'l': '0.1618'}",2019-20,understat_league
11783,True,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '2'}","{'h': '0.965377', 'a': '1.53446'}",2019-12-05 20:15:00,"{'w': '0.229', 'd': '0.2568', 'l': '0.5142'}",2019-20,understat_league
11796,True,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '1'}","{'h': '2.03892', 'a': '1.25734'}",2019-12-07 12:30:00,"{'w': '0.5741', 'd': '0.2352', 'l': '0.1907'}",2019-20,understat_league
11794,True,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '3'}","{'h': '0.154608', 'a': '3.04446'}",2019-12-07 15:00:00,"{'w': '0.0046', 'd': '0.0368', 'l': '0.9586'}",2019-20,understat_league
11800,True,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '5', 'a': '0'}","{'h': '2.39684', 'a': '1.08645'}",2019-12-07 15:00:00,"{'w': '0.7218', 'd': '0.1919', 'l': '0.0863'}",2019-20,understat_league
11801,True,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '0'}","{'h': '1.57132', 'a': '0.210746'}",2019-12-07 15:00:00,"{'w': '0.7994', 'd': '0.1733', 'l': '0.0273'}",2019-20,understat_league
11797,True,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '2'}","{'h': '2.07108', 'a': '1.63385'}",2019-12-07 17:30:00,"{'w': '0.4696', 'd': '0.2472', 'l': '0.2832'}",2019-20,understat_league
11793,True,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '4'}","{'h': '1.24141', 'a': '4.03286'}",2019-12-08 14:00:00,"{'w': '0.0239', 'd': '0.0624', 'l': '0.9137'}",2019-20,understat_league
11798,True,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '2', 'a': '1'}","{'h': '1.10449', 'a': '1.89255'}",2019-12-08 14:00:00,"{'w': '0.1687', 'd': '0.2549', 'l': '0.5764'}",2019-20,understat_league
11799,True,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '1', 'a': '2'}","{'h': '0.585805', 'a': '0.712899'}",2019-12-08 14:00:00,"{'w': '0.2498', 'd': '0.4017', 'l': '0.3485'}",2019-20,understat_league
11795,True,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '2'}","{'h': '0.951621', 'a': '1.87208'}",2019-12-08 16:30:00,"{'w': '0.1487', 'd': '0.2284', 'l': '0.6229'}",2019-20,understat_league
11802,True,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '3'}","{'h': '0.521847', 'a': '1.79181'}",2019-12-09 20:00:00,"{'w': '0.073', 'd': '0.1861', 'l': '0.7409'}",2019-20,understat_league
11808,True,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '2', 'a': '0'}","{'h': '1.56674', 'a': '1.01166'}",2019-12-14 12:30:00,"{'w': '0.518', 'd': '0.2644', 'l': '0.2176'}",2019-20,understat_league
11804,True,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '0'}","{'h': '1.43602', 'a': '1.08726'}",2019-12-14 15:00:00,"{'w': '0.4421', 'd': '0.3378', 'l': '0.2201'}",2019-20,understat_league
11805,True,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '0', 'a': '1'}","{'h': '2.02119', 'a': '1.20777'}",2019-12-14 15:00:00,"{'w': '0.566', 'd': '0.2294', 'l': '0.2046'}",2019-20,understat_league
11807,True,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '1', 'a': '1'}","{'h': '1.06421', 'a': '1.16408'}",2019-12-14 15:00:00,"{'w': '0.3044', 'd': '0.3038', 'l': '0.3918'}",2019-20,understat_league
11810,True,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '0'}","{'h': '1.888', 'a': '0.97258'}",2019-12-14 15:00:00,"{'w': '0.632', 'd': '0.2565', 'l': '0.1115'}",2019-20,understat_league
11811,True,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '1'}","{'h': '0.805884', 'a': '0.90324'}",2019-12-14 17:30:00,"{'w': '0.311', 'd': '0.3452', 'l': '0.3438'}",2019-20,understat_league
11809,True,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.48327', 'a': '0.276759'}",2019-12-15 14:00:00,"{'w': '0.7171', 'd': '0.2244', 'l': '0.0585'}",2019-20,understat_league
